group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Time_coverage_9,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8,Occurrence_9
2,18,12000575,10.3582338239378,18.5504026659261,8.0533185226326,7.83115801166343,10.3026936961955,12.4409886142738,10.9969452929742,8.33101916134407,13.1352402110525,0.0463930348258706,0.0470422535211267,0.0400552486187845,0.0427272727272727,0.039468085106383,0.0466666666666666,0.0447963800904977,0.0405405405405405,0.0422321428571428,201,355,181,165,235,240,221,185,280
2,19,12000586,11.0247153568453,15.884476534296,7.10913635101361,7.10913635101361,12.4132185504027,11.9688975284643,14.9125242988059,8.1088586503749,11.4690363787837,0.0519633507853403,0.0481481481481481,0.0421052631578947,0.0415584415584416,0.0487991266375545,0.0523058252427184,0.0566455696202531,0.0467948717948718,0.04431330472103,191,297,152,154,229,206,237,156,233
2,20,12000597,12.1632879755623,13.8294918078312,9.71952235490142,9.96945292974174,13.3296306581505,8.60871980005554,13.2740905304082,6.80366564843099,12.3021382949181,0.0434523809523809,0.0378419452887538,0.0395927601809955,0.0431490384615385,0.0421052631578947,0.0350678733031674,0.0436131386861314,0.0348011363636364,0.0430933852140078,252,329,221,208,285,221,274,176,257
2,21,12000610,11.4134962510414,14.1071924465426,7.30352679811164,9.99722299361289,14.9125242988059,11.4968064426548,11.6078866981394,8.74757011941128,10.4137739516801,0.0363074204946996,0.037797619047619,0.032875,0.0364372469635627,0.0424841772151898,0.034731543624161,0.0367957746478873,0.0343886462882096,0.0330105633802817,283,336,200,247,316,298,284,229,284
2,22,12000621,12.663149125243,14.4404332129964,6.83143571230214,10.1360733129686,16.439877811719,12.0244376562066,11.0524854207165,7.5812274368231,8.83088031102472,0.0461538461538461,0.0403726708074534,0.0351428571428571,0.0422453703703703,0.05,0.0396520146520146,0.0421610169491525,0.0363031914893617,0.0378571428571428,247,322,175,216,296,273,236,188,210
2,23,12000643,13.607331296862,13.5795612329908,6.55373507359067,9.38628158844765,13.2463204665371,12.1077478478201,11.913357400722,8.91419050263816,10.6637045265204,0.0400326797385621,0.0368222891566265,0.0315508021390374,0.0367391304347826,0.0370341614906832,0.0365771812080537,0.0378975265017667,0.0342948717948718,0.0340425531914893,306,332,187,230,322,298,283,234,282
2,24,12000676,12.8853096362122,14.0794223826715,9.66398222715912,7.38683698972508,12.8853096362122,12.0244376562066,10.024993057484,9.44182171618995,11.6078866981394,0.0434456928838951,0.0389999999999999,0.0399082568807339,0.0395833333333333,0.03841059602649,0.0403917910447761,0.0397577092511013,0.0402843601895734,0.0371886120996441,267,325,218,168,302,268,227,211,281
2,25,12000698,9.96945292974174,15.2457650652597,10.6359344626493,9.27520133296307,13.0241599555679,10.3304637600666,10.8580949736184,7.24798667036934,13.3851707858928,0.0477393617021276,0.0435714285714285,0.0467073170731707,0.0448924731182796,0.0449233716475096,0.0436619718309859,0.0461084905660377,0.0446917808219178,0.0453007518796992,188,315,205,186,261,213,212,146,266
2,26,12000700,13.412940849764,16.439877811719,10.0805331852263,7.13690641488475,14.1071924465426,8.91419050263816,10.9136351013607,7.35906692585393,11.6356567620106,0.0536666666666667,0.0434017595307917,0.0426056338028169,0.0391768292682927,0.0447183098591549,0.0391463414634146,0.0454861111111111,0.0416666666666667,0.0431069958847736,225,341,213,164,284,205,216,159,243
2,27,12000722,12.7742293807276,18.5781727297973,6.49819494584838,9.33074146070536,14.551513468481,9.74729241877256,10.6637045265204,8.80311024715357,9.05304082199389,0.0348484848484848,0.0393529411764705,0.0334285714285714,0.035593220338983,0.0361878453038674,0.0340116279069767,0.0341637010676156,0.0331589958158996,0.0338174273858921,330,425,175,236,362,258,281,239,241
2,28,12000733,12.4965287420161,15.7733962788114,8.46986948069981,9.74729241877256,10.9414051652319,10.9969452929742,10.8580949736184,8.69202999166898,12.0244376562066,0.048076923076923,0.0432926829268292,0.0387055837563452,0.043875,0.0386274509803921,0.0405737704918033,0.0425,0.04275956284153,0.0410037878787878,234,328,197,200,255,244,230,183,264
2,29,12000766,8.44209941682866,14.8569841710636,10.1638433768398,9.60844209941683,10.774784782005,13.1074701471813,14.8014440433213,8.30324909747292,9.94168286587059,0.0383838383838384,0.0439967105263158,0.0419724770642202,0.0411904761904762,0.0392712550607287,0.0445283018867924,0.046919014084507,0.040625,0.0385775862068965,198,304,218,210,247,265,284,184,232
2,30,12000788,9.44182171618995,14.5792835323521,16.828658705915,7.6367675645654,15.8567064704249,11.1357956123299,10.7470147181339,6.66481532907526,7.10913635101361,0.0384615384615384,0.0394144144144144,0.0506688963210702,0.0367647058823529,0.0463474025974026,0.0379734848484848,0.0394897959183673,0.0363636363636364,0.0329896907216495,221,333,299,187,308,264,245,165,194
2,31,12000867,12.3854484865315,15.1902249375174,9.830602610386,9.71952235490142,13.4962510413774,10.7470147181339,10.1638433768398,8.21993890585948,10.2471535684532,0.0478540772532189,0.0423374613003096,0.0453846153846154,0.0448717948717949,0.0440217391304348,0.0465144230769231,0.0408482142857143,0.0430232558139535,0.0376530612244898,233,323,195,195,276,208,224,172,245
2,32,12000889,15.7733962788114,15.3290752568731,9.99722299361289,8.91419050263816,10.6914745903916,10.7470147181339,9.30297139683421,9.21966120522077,10.024993057484,0.0455128205128205,0.0392045454545454,0.0422535211267606,0.040530303030303,0.036736641221374,0.0375,0.0356382978723404,0.0380733944954128,0.0380801687763713,312,352,213,198,262,258,235,218,237
2,33,12001004,11.2468758678145,17.9950013885032,7.1646764787559,9.24743126909192,12.8019994445987,11.5801166342683,11.8855873368509,8.1088586503749,9.96945292974174,0.0382075471698113,0.042077922077922,0.035054347826087,0.0358836206896551,0.0401567944250871,0.0348662207357859,0.0380782918149466,0.0325892857142857,0.0334888059701492,265,385,184,232,287,299,281,224,268
2,34,12001015,12.2743682310469,14.7181338517079,8.49763954457095,7.44237711746737,10.7192446542627,14.2738128297695,10.9969452929742,8.60871980005554,12.468758678145,0.0418560606060606,0.0401515151515151,0.03984375,0.0350785340314136,0.0382936507936508,0.0415857605177993,0.0432314410480349,0.0363849765258216,0.0405234657039711,264,330,192,191,252,309,229,213,277
2,35,12001037,14.2182727020272,15.9955567897806,9.16412107747848,9.80283254651486,10.4415440155512,11.1913357400722,10.969175229103,8.74757011941128,9.4140516523188,0.0579185520361991,0.0427299703264095,0.0450819672131147,0.0471925133689839,0.044131455399061,0.0436147186147186,0.044481981981982,0.04375,0.0409420289855072,221,337,183,187,213,231,222,180,207
2,36,12001048,11.0247153568453,17.9950013885032,10.8303249097473,10.4970841432935,8.71980005554013,8.77534018328242,11.1913357400722,6.94251596778673,13.996112191058,0.0479468599033816,0.0434316353887399,0.043141592920354,0.0467821782178218,0.0426630434782609,0.0398989898989899,0.0457954545454545,0.0416666666666667,0.047191011235955,207,373,226,202,184,198,220,150,267
2,37,12001060,12.857539572341,15.0236045542905,6.80366564843099,10.6637045265204,13.4407109136351,10.774784782005,13.4407109136351,7.5812274368231,9.4140516523188,0.0387123745819398,0.0393168604651162,0.0340277777777778,0.0430493273542601,0.0423076923076923,0.037890625,0.042756183745583,0.0370923913043478,0.0370087336244541,299,344,180,223,286,256,283,184,229
2,38,12001082,12.8853096362122,15.2179950013885,6.66481532907526,9.8861427381283,11.4690363787837,10.8858650374896,13.8294918078312,6.97028603165787,12.1910580394335,0.046031746031746,0.0411411411411411,0.0377358490566038,0.0406392694063927,0.0419715447154471,0.0431718061674009,0.0492094861660079,0.0341032608695652,0.0404981549815498,252,333,159,219,246,227,253,184,271
